year,month,day,Bz_nT,sw_speed_km_s,sw_density_n_cc,Ap
2017,12,22,-1.2,342.0,8.408333333333333,1
2017,12,23,-4.6,375.0,12.470833333333333,5
2017,12,24,-4.0,566.0,11.054166666666667,11
2017,12,25,-5.2,539.0,4.504166666666666,9
2017,12,26,-3.7,463.0,5.0041666666666655,10
2017,12,27,-2.9,452.0,7.008333333333334,7
2017,12,28,-3.3,413.0,6.137499999999998,4
2017,12,29,-2.2,392.0,5.983333333333334,4
2017,12,30,-2.7,386.0,5.891666666666666,3
2017,12,31,-5.2,375.0,11.429166666666665,3
2018,1,1,-6.1,472.0,8.241666666666667,10
2018,1,2,-1.4,436.0,6.999999999999999,4
2018,1,3,-1.8,393.0,9.741666666666665,2
2018,1,4,-2.5,391.0,5.541666666666667,3
2018,1,5,-2.6,375.0,9.529166666666667,4
2018,1,6,-2.3,328.0,9.775,2
2018,1,7,-3.2,296.0,13.158333333333333,2
2018,1,8,-6.9,508.0,21.166666666666668,9
2018,1,9,-2.5,542.0,3.5541666666666667,9
2018,1,10,-2.4,471.0,4.283333333333333,3
2018,1,11,-1.6,403.0,5.133333333333332,2
2018,1,12,-4.0,354.0,8.258333333333333,3
2018,1,13,-5.8,564.0,16.462499999999995,6
2018,1,14,-7.2,584.0,4.791666666666665,13
2018,1,15,-2.2,509.0,4.4375,9
2018,1,16,-1.9,461.0,4.520833333333333,4
2018,1,17,-2.3,359.0,4.812500000000001,1
2018,1,18,-1.7,331.0,10.599999999999998,1
2018,1,19,-5.1,377.0,11.183333333333332,7
2018,1,20,-4.5,427.0,11.174999999999999,7
2018,1,21,-4.4,503.0,8.9375,9
2018,1,22,-2.8,540.0,3.454166666666667,11
2018,1,23,-2.2,480.0,2.3875,4
2018,1,24,-6.9,402.0,11.145833333333334,9
2018,1,25,-6.9,423.0,7.745833333333334,9
2018,1,26,-3.4,491.0,6.833333333333335,7
2018,1,27,-3.2,455.0,5.374999999999999,6
2018,1,28,-2.3,381.0,10.0125,3
2018,1,29,-2.6,354.0,13.425000000000002,3
2018,1,30,-2.7,345.0,11.295833333333333,3
2018,1,31,-4.6,420.0,11.633333333333338,6
2018,2,1,-2.8,418.0,5.808333333333334,4
2018,2,2,-3.0,379.0,7.454166666666667,3
2018,2,3,-3.1,334.0,11.583333333333336,3
2018,2,4,-2.1,387.0,12.183333333333332,3
2018,2,5,-3.7,422.0,6.512499999999999,8
2018,2,6,-2.4,439.0,4.779166666666667,4
2018,2,7,-2.3,420.0,4.55,2
2018,2,8,-2.5,383.0,9.204166666666667,2
2018,2,9,-3.6,364.0,9.441666666666668,4
2018,2,10,-3.0,369.0,13.999999999999998,6
2018,2,11,-2.4,382.0,6.887499999999999,2
2018,2,12,-3.1,342.0,14.445833333333335,3
2018,2,13,-3.3,333.0,10.383333333333331,2
2018,2,14,-2.4,326.0,5.891666666666667,2
2018,2,15,-4.2,383.0,15.054166666666669,11
2018,2,16,-4.4,403.0,11.174999999999997,7
2018,2,17,-5.5,525.0,5.949999999999999,11
2018,2,18,-3.6,609.0,4.0249999999999995,13
2018,2,19,-3.6,619.0,2.983333333333333,16
2018,2,20,-1.3,516.0,2.1166666666666667,3
2018,2,21,-3.1,397.0,6.166666666666668,2
2018,2,22,-4.8,418.0,10.095833333333333,10
2018,2,23,-4.5,547.0,5.099999999999999,15
2018,2,24,-4.3,518.0,3.087500000000001,8
2018,2,25,-2.6,422.0,4.995833333333333,3
2018,2,26,-3.7,415.0,6.158333333333332,6
2018,2,27,-7.2,551.0,6.570833333333332,18
2018,2,28,-3.2,489.0,3.8791666666666664,6
2018,3,1,-3.7,410.0,5.254166666666667,6
2018,3,2,-1.8,366.0,5.783333333333332,4
2018,3,3,-4.3,337.0,15.566666666666668,5
2018,3,4,-2.9,406.0,8.637500000000001,6
2018,3,5,-1.4,390.0,9.6625,4
2018,3,6,-1.0,404.0,9.437500000000002,4
2018,3,7,-3.3,394.0,5.679166666666666,3
2018,3,8,-3.7,371.0,9.4875,3
2018,3,9,-4.2,453.0,9.991666666666667,10
2018,3,10,-9.2,445.0,9.195833333333331,12
2018,3,11,-1.8,411.0,5.983333333333333,4
2018,3,12,-1.1,379.0,5.470833333333334,2
2018,3,13,-2.7,363.0,7.320833333333333,2
2018,3,14,-6.3,398.0,11.837499999999999,10
2018,3,15,-6.0,489.0,6.562500000000001,15
2018,3,16,-6.2,487.0,6.508333333333334,18
2018,3,17,-4.2,529.0,4.225,14
2018,3,18,-6.9,578.0,4.2625,22
2018,3,19,-3.3,599.0,3.3750000000000004,14
2018,3,20,-2.6,478.0,3.2416666666666667,7
2018,3,21,-3.9,386.0,5.370833333333334,4
2018,3,22,-6.2,403.0,10.804166666666665,6
2018,3,23,-3.9,485.0,7.791666666666669,15
2018,3,24,-4.7,488.0,7.9750000000000005,8
2018,3,25,-3.7,484.0,7.541666666666667,16
2018,3,26,-3.1,530.0,3.308333333333333,10
2018,3,27,-3.4,541.0,2.7166666666666663,8
2018,3,28,-1.8,450.0,2.5416666666666665,2
2018,3,29,-2.1,392.0,7.995833333333331,3
2018,3,30,-2.7,428.0,8.395833333333334,4
2018,3,31,-2.5,444.0,6.316666666666666,6
2018,4,1,-1.0,460.0,5.379166666666666,4
2018,4,2,-1.4,455.0,3.5625000000000004,4
2018,4,3,-2.4,387.0,2.8416666666666672,2
2018,4,4,-2.9,344.0,12.216666666666667,4
2018,4,5,-3.1,429.0,10.670833333333333,8
2018,4,6,-0.6,435.0,5.658333333333331,3
2018,4,7,-1.9,376.0,9.695833333333331,4
2018,4,8,-3.7,378.0,9.304166666666665,5
2018,4,9,-4.6,479.0,8.045833333333333,11
2018,4,10,-4.4,587.0,4.7875,17
2018,4,11,-3.0,587.0,3.483333333333334,12
2018,4,12,-3.6,528.0,3.1583333333333337,8
2018,4,13,-4.1,497.0,3.929166666666667,8
2018,4,14,-3.4,424.0,4.491666666666666,5
2018,4,15,-3.3,359.0,6.533333333333332,5
2018,4,16,-2.6,316.0,7.679166666666667,2
2018,4,17,-2.6,313.0,9.970833333333333,3
2018,4,18,-4.1,304.0,11.883333333333331,5
2018,4,19,-1.6,306.0,10.529166666666667,2
2018,4,20,-13.5,606.0,19.712500000000002,43
2018,4,21,-1.9,629.0,3.029166666666667,12
2018,4,22,-2.1,542.0,2.858333333333333,5
2018,4,23,-3.9,431.0,3.404166666666667,6
2018,4,24,-2.7,375.0,6.195833333333333,4
2018,4,25,-3.2,359.0,4.841666666666668,4
2018,4,26,-2.0,374.0,10.341666666666667,4
2018,4,27,-4.6,381.0,10.304166666666669,5
2018,4,28,-0.8,385.0,6.479166666666665,3
2018,4,29,-0.8,368.0,5.258333333333333,3
2018,4,30,0.2,440.0,6.3416666666666694,5
2018,5,1,-0.7,402.0,3.5958333333333328,2
2018,5,2,-2.6,403.0,5.154166666666666,4
2018,5,3,-0.5,371.0,5.870833333333334,3
2018,5,4,-2.4,363.0,8.725,4
2018,5,5,-6.8,601.0,11.820833333333335,23
2018,5,6,-5.2,669.0,3.6250000000000004,26
2018,5,7,-3.2,661.0,2.966666666666667,16
2018,5,8,-3.1,667.0,3.2125000000000004,14
2018,5,9,-3.3,662.0,2.6458333333333335,14
2018,5,10,-3.4,578.0,2.3583333333333334,11
2018,5,11,-5.1,502.0,4.874999999999999,14
2018,5,12,-4.3,496.0,3.8291666666666675,8
2018,5,13,-2.8,463.0,7.325,7
2018,5,14,-2.5,424.0,4.683333333333333,4
2018,5,15,-2.9,370.0,5.949999999999999,3
2018,5,16,-3.8,348.0,9.854166666666666,3
2018,5,17,-7.2,414.0,11.862500000000002,10
2018,5,18,-2.8,448.0,3.1333333333333333,4
2018,5,19,-3.0,409.0,4.4416666666666655,2
2018,5,20,-2.0,373.0,3.220833333333333,2
2018,5,21,-2.7,352.0,3.725,2
2018,5,22,-3.4,344.0,14.520833333333334,4
2018,5,23,-4.5,520.0,8.154166666666667,8
2018,5,24,-0.7,504.0,3.5875000000000004,3
2018,5,25,-2.3,412.0,4.7375,3
2018,5,26,-1.6,362.0,8.533333333333333,3
2018,5,27,-3.0,367.0,8.000000000000002,3
2018,5,28,-1.9,393.0,7.275000000000001,4
2018,5,29,-2.5,389.0,7.349999999999998,3
2018,5,30,-1.5,375.0,5.945833333333334,4
2018,5,31,-6.0,475.0,11.512500000000001,12
2018,6,1,-6.9,695.0,4.570833333333334,23
2018,6,2,-3.3,680.0,3.0541666666666667,16
2018,6,3,-2.5,707.0,1.7749999999999997,8
2018,6,4,-1.3,624.0,2.033333333333333,4
2018,6,5,-1.5,459.0,6.237500000000003,5
2018,6,6,-6.6,442.0,4.3625,6
2018,6,7,-2.3,408.0,6.224999999999999,5
2018,6,8,-3.6,377.0,8.112499999999999,4
2018,6,9,-1.8,351.0,7.699999999999999,3
2018,6,10,-2.4,354.0,6.233333333333333,2
2018,6,11,-2.9,315.0,10.4625,3
2018,6,12,-2.5,310.0,9.308333333333332,3
2018,6,13,-4.5,311.0,12.437500000000002,4
2018,6,14,-3.5,342.0,12.641666666666667,4
2018,6,15,-2.4,330.0,10.470833333333335,3
2018,6,16,-2.2,306.0,7.829166666666668,2
2018,6,17,-4.5,348.0,16.075,4
2018,6,18,-11.4,526.0,8.508333333333335,16
2018,6,19,-2.7,517.0,2.941666666666667,5
2018,6,20,-1.6,484.0,2.9291666666666667,5
2018,6,21,-1.5,438.0,2.9124999999999996,3
2018,6,22,-3.9,376.0,6.316666666666666,3
2018,6,23,-10.7,485.0,10.479166666666666,18
2018,6,24,-3.8,497.0,3.225,6
2018,6,25,-8.0,443.0,5.833333333333333,12
2018,6,26,-6.7,620.0,8.6625,20
2018,6,27,-2.4,626.0,2.041666666666666,6
2018,6,28,-1.6,518.0,2.4625000000000004,5
2018,6,29,-1.4,495.0,1.9666666666666666,3
2018,6,30,-2.0,460.0,2.979166666666666,3
2018,7,1,-0.8,423.0,4.041666666666667,2
2018,7,2,-0.7,365.0,5.2458333333333345,2
2018,7,3,-3.4,338.0,9.929166666666667,2
2018,7,4,-3.6,339.0,9.804166666666667,4
2018,7,5,-6.1,442.0,10.995833333333335,17
2018,7,6,-1.7,469.0,7.925,7
2018,7,7,-2.0,494.0,3.179166666666667,5
2018,7,8,-1.5,458.0,3.3166666666666664,4
2018,7,9,-1.0,414.0,2.9666666666666672,2
2018,7,10,-3.0,396.0,11.29166666666667,6
2018,7,11,-3.8,360.0,12.366666666666665,7
2018,7,12,-5.7,448.0,8.2125,7
2018,7,13,-2.8,480.0,3.9291666666666667,5
2018,7,14,-3.1,491.0,2.7125000000000004,4
2018,7,15,-2.1,416.0,3.8958333333333335,3
2018,7,16,-6.0,357.0,15.345833333333333,7
2018,7,17,-7.0,440.0,9.129166666666668,7
2018,7,18,-1.9,422.0,4.195833333333333,3
2018,7,19,-2.9,390.0,5.804347826086958,3
2018,7,20,-3.0,450.0,6.749999999999999,6
2018,7,21,-4.1,535.0,5.2666666666666675,10
2018,7,22,-3.3,491.0,3.0083333333333333,4
2018,7,23,-2.5,452.0,3.9291666666666667,3
2018,7,24,-4.0,587.0,8.187500000000002,17
2018,7,25,-2.7,586.0,2.4875,8
2018,7,26,-0.4,535.0,1.9875000000000005,3
2018,7,27,-0.9,417.0,3.4875000000000003,3
2018,7,28,-2.9,396.0,4.1375,4
2018,7,29,-3.5,361.0,6.329166666666667,4
2018,7,30,-4.7,337.0,9.554166666666669,4
2018,7,31,-3.8,339.0,11.275,4
2018,8,1,-3.8,415.0,11.816666666666665,5
2018,8,2,-2.0,398.0,9.93333333333333,5
2018,8,3,-3.1,396.0,8.220833333333333,5
2018,8,4,-2.4,397.0,7.420833333333333,4
2018,8,5,-2.7,359.0,7.8,4
2018,8,6,-1.0,345.0,6.229166666666667,3
2018,8,7,-5.5,373.0,14.883333333333335,9
2018,8,8,-1.7,439.0,4.812499999999999,4
2018,8,9,-2.4,404.0,4.883333333333332,4
2018,8,10,-2.4,378.0,7.2625,3
2018,8,11,-4.6,402.0,12.883333333333333,10
2018,8,12,-3.0,401.0,8.995833333333332,5
2018,8,13,-3.2,404.0,3.954166666666666,4
2018,8,14,-1.7,353.0,7.483333333333332,3
2018,8,15,-8.0,475.0,11.662499999999996,13
2018,8,16,-5.8,505.0,6.3125,10
2018,8,17,-5.3,543.0,3.8125000000000004,12
2018,8,18,-3.6,534.0,3.875,9
2018,8,19,-2.4,500.0,7.050000000000001,7
2018,8,20,-3.2,662.0,3.6125000000000003,14
2018,8,21,-0.9,659.0,2.0500000000000007,7
2018,8,22,-2.6,531.0,3.295833333333334,5
2018,8,23,-2.0,436.0,4.000000000000001,4
2018,8,24,-4.1,384.0,7.429166666666666,4
2018,8,25,-11.0,444.0,8.708333333333332,12
2018,8,26,-16.8,537.0,12.325000000000001,67
2018,8,27,-5.5,619.0,3.0541666666666667,25
2018,8,28,-3.2,579.0,2.904166666666667,8
2018,8,29,-1.4,545.0,2.2541666666666664,5
2018,8,30,-1.4,460.0,3.6583333333333337,3
2018,8,31,-2.6,395.0,8.391666666666667,4
2018,9,1,-2.7,395.0,5.7625,4
2018,9,2,-2.5,355.0,9.333333333333334,4
2018,9,3,-2.4,350.0,11.683333333333332,4
2018,9,4,-5.9,423.0,11.508333333333333,8
2018,9,5,-3.8,484.0,4.583333333333332,10
2018,9,6,-1.8,434.0,5.875,4
2018,9,7,-1.4,488.0,7.995833333333333,4
2018,9,8,-1.7,407.0,7.591666666666666,4
2018,9,9,-2.9,413.0,5.7,6
2018,9,10,-7.3,498.0,10.1875,20
2018,9,11,-7.9,570.0,5.0874999999999995,35
2018,9,12,-1.5,555.0,3.0208333333333335,9
2018,9,13,-3.9,551.0,5.154166666666666,17
2018,9,14,-5.0,688.0,2.962499999999999,14
2018,9,15,-1.5,679.0,1.9416666666666662,7
2018,9,16,-2.4,468.0,4.595833333333333,5
2018,9,17,-2.9,561.0,7.658333333333335,11
2018,9,18,-2.9,539.0,3.279166666666667,5
2018,9,19,-1.9,484.0,3.066666666666667,3
2018,9,20,-0.7,402.0,3.545833333333334,1
2018,9,21,-7.1,370.0,9.358333333333333,7
2018,9,22,-8.1,559.0,7.008333333333334,27
2018,9,23,-2.9,494.0,5.370833333333334,10
2018,9,24,-1.8,483.0,10.462499999999999,6
2018,9,25,-3.9,438.0,13.633333333333331,10
2018,9,26,-3.5,468.0,4.812499999999999,7
2018,9,27,-2.9,442.0,5.595833333333334,6
2018,9,28,-3.2,421.0,9.070833333333333,7
2018,9,29,-4.2,477.0,8.279166666666667,9
2018,9,30,-1.9,485.0,3.929166666666666,5
2018,10,1,-4.7,452.0,8.529166666666667,8
2018,10,2,-2.2,533.0,4.029166666666666,7
2018,10,3,-1.1,467.0,8.995833333333332,4
2018,10,4,-2.8,508.0,5.729166666666667,4
2018,10,5,-2.5,394.0,10.625,8
2018,10,6,-2.4,373.0,7.779166666666666,4
2018,10,7,-8.3,566.0,13.4125,24
2018,10,8,-5.3,582.0,4.729166666666667,19
2018,10,9,-3.8,614.0,3.504166666666667,16
2018,10,10,-4.8,563.0,4.129166666666667,15
2018,10,11,-2.9,509.0,3.458333333333334,9
2018,10,12,-3.0,451.0,3.1999999999999997,5
2018,10,13,-5.8,467.0,9.916666666666666,13
2018,10,14,-1.2,591.0,3.3000000000000003,5
2018,10,15,-2.1,616.0,2.4875000000000007,10
2018,10,16,-1.1,594.0,2.1416666666666666,5
2018,10,17,-2.6,483.0,2.7125,2
2018,10,18,0.0,376.0,3.8541666666666665,0
2018,10,19,-0.5,324.0,5.8999999999999995,2
2018,10,20,-0.9,309.0,8.945833333333333,1
2018,10,21,-4.9,379.0,17.745833333333337,4
2018,10,22,-3.6,394.0,7.062499999999999,5
2018,10,23,-2.4,336.0,10.912500000000001,3
2018,10,24,-2.7,358.0,8.6,3
2018,10,25,-3.4,349.0,9.791666666666668,5
2018,10,26,-3.3,408.0,8.85,6
2018,10,27,-1.8,421.0,3.358333333333333,3
2018,10,28,-1.7,362.0,6.262500000000002,3
2018,10,29,-1.7,324.0,8.441666666666668,1
2018,10,30,-2.4,323.0,10.316666666666666,3
2018,10,31,-2.4,337.0,11.583333333333334,3
2018,11,1,-2.9,352.0,14.754166666666668,4
2018,11,2,-1.5,353.0,11.108333333333333,4
2018,11,3,-3.8,358.0,10.858333333333334,3
2018,11,4,-7.1,468.0,16.5125,16
2018,11,5,-6.5,611.0,5.3875,32
2018,11,6,-2.7,534.0,3.9875000000000003,7
2018,11,7,-2.9,444.0,5.429166666666667,9
2018,11,8,-5.4,491.0,3.720833333333333,11
2018,11,9,-6.8,473.0,6.899999999999999,11
2018,11,10,-3.1,618.0,5.4875,13
2018,11,11,-2.1,597.0,3.045833333333334,7
2018,11,12,-3.3,637.0,2.7874999999999996,9
2018,11,13,-1.1,612.0,1.9249999999999996,3
2018,11,14,-0.9,443.0,4.937499999999999,3
2018,11,15,-1.5,401.0,4.145833333333333,1
2018,11,16,-1.9,362.0,6.2749999999999995,1
2018,11,17,-1.5,351.0,6.095833333333332,1
2018,11,18,-1.9,334.0,10.762500000000003,2
2018,11,19,-4.1,338.0,15.5375,4
2018,11,20,-6.4,430.0,11.954166666666667,6
2018,11,21,-2.0,417.0,6.891666666666667,4
2018,11,22,-1.6,398.0,3.7000000000000006,2
2018,11,23,-0.7,381.0,8.941666666666668,2
2018,11,24,-1.4,357.0,9.954166666666666,3
2018,11,25,-3.5,365.0,6.091666666666666,3
2018,11,26,-1.6,340.0,5.3500000000000005,2
2018,11,27,-2.5,419.0,10.466666666666667,5
2018,11,28,-1.8,427.0,6.7,2
2018,11,29,-1.4,395.0,5.487500000000001,2
2018,11,30,-1.3,372.0,6.7749999999999995,2
2018,12,1,-4.7,410.0,16.7625,6
2018,12,2,-3.6,450.0,6.7875000000000005,11
2018,12,3,-4.1,472.0,7.170833333333334,8
2018,12,4,-5.0,478.0,5.887499999999999,8
2018,12,5,-2.1,469.0,4.204166666666667,4
2018,12,6,-2.6,416.0,3.929166666666667,5
2018,12,7,-4.5,532.0,9.108333333333336,9
2018,12,8,-2.6,590.0,3.4375000000000004,10
2018,12,9,-3.0,631.0,4.170833333333333,9
2018,12,10,-2.6,661.0,2.2333333333333334,10
2018,12,11,-2.0,589.0,2.066666666666667,8
2018,12,12,-2.0,506.0,2.208333333333333,4
2018,12,13,-1.2,422.0,3.029166666666667,1
2018,12,14,-1.2,376.0,4.4750000000000005,2
2018,12,15,-1.9,347.0,3.695833333333333,1
2018,12,16,-3.0,331.0,8.745833333333332,2
2018,12,17,-2.9,417.0,9.4,5
2018,12,18,-4.4,439.0,4.8374999999999995,6
2018,12,19,-2.6,531.0,3.5541666666666667,5
2018,12,20,-3.0,638.0,2.8083333333333336,11
2018,12,21,-1.6,536.0,1.9791666666666667,4
2018,12,22,-1.6,397.0,3.1,2
2018,12,23,-2.0,361.0,5.454166666666667,2
2018,12,24,-3.5,343.0,5.8875,2
2018,12,25,-3.6,367.0,7.599999999999998,3
2018,12,26,-3.5,366.0,7.449999999999998,2
2018,12,27,-6.2,372.0,13.366666666666667,3
2018,12,28,-7.5,604.0,8.295833333333333,22
2018,12,29,-2.5,568.0,3.625,9
2018,12,30,-2.7,569.0,4.529166666666666,9
2018,12,31,-3.7,525.0,4.483333333333333,7
2019,1,1,-3.5,460.0,3.4416666666666664,5
2019,1,2,-1.2,377.0,2.891666666666667,0
2019,1,3,-2.4,337.0,5.229166666666666,1
2019,1,4,-5.9,407.0,20.304166666666667,9
2019,1,5,-7.1,532.0,4.987499999999999,16
2019,1,6,-3.7,554.0,3.5374999999999996,9
2019,1,7,-1.8,543.0,3.504166666666667,6
2019,1,8,-2.4,461.0,5.020833333333333,6
2019,1,9,-4.1,439.0,6.029166666666668,4
2019,1,10,-2.3,411.0,6.016666666666667,3
2019,1,11,-3.0,509.0,4.250000000000002,6
2019,1,12,-2.4,415.0,3.3833333333333333,2
2019,1,13,-1.9,366.0,9.225,2
2019,1,14,-3.4,403.0,11.075000000000001,6
2019,1,15,-3.9,417.0,7.070833333333333,5
2019,1,16,-6.8,405.0,7.5125,5
2019,1,17,-2.8,503.0,5.716666666666668,6
2019,1,18,-1.9,484.0,3.512500000000001,5
2019,1,19,-2.6,415.0,4.45,4
2019,1,20,-3.1,374.0,6.270833333333333,3
2019,1,21,-1.0,346.0,10.054166666666665,3
2019,1,22,-3.2,351.0,7.829166666666666,3
2019,1,23,-6.7,471.0,10.099999999999998,12
2019,1,24,-2.9,634.0,5.466666666666668,17
2019,1,25,-1.7,621.0,3.2833333333333337,12
2019,1,26,-2.3,553.0,4.366666666666666,7
2019,1,27,-2.0,445.0,3.245833333333333,4
2019,1,28,-1.7,420.0,4.041666666666667,1
2019,1,29,-1.5,368.0,4.066666666666666,2
2019,1,30,-2.6,314.0,8.916666666666666,1
2019,1,31,-12.0,522.0,18.641666666666662,14
2019,2,1,-6.1,627.0,4.275,15
2019,2,2,-3.6,609.0,4.020833333333334,16
2019,2,3,-3.0,623.0,2.2999999999999994,10
2019,2,4,-4.3,468.0,3.4791666666666674,5
2019,2,5,-1.5,399.0,4.633333333333333,5
2019,2,6,-6.0,446.0,4.933333333333333,8
2019,2,7,-4.3,443.0,2.7541666666666664,4
2019,2,8,-4.5,459.0,3.654166666666667,8
2019,2,9,-4.0,477.0,4.695833333333332,9
2019,2,10,-2.7,455.0,3.616666666666666,5
2019,2,11,-5.8,406.0,6.120833333333333,8
2019,2,12,-2.8,401.0,5.795833333333334,4
2019,2,13,-6.6,476.0,6.3500000000000005,13
2019,2,14,-2.7,524.0,3.5958333333333345,9
2019,2,15,-1.7,473.0,2.0749999999999997,3
2019,2,16,-3.2,392.0,3.666666666666666,3
2019,2,17,-4.1,359.0,5.195833333333333,3
2019,2,18,-4.7,371.0,9.683333333333332,6
2019,2,19,-2.0,354.0,4.591666666666668,2
2019,2,20,-4.3,354.0,14.137500000000001,3
2019,2,21,-3.0,459.0,8.5625,10
2019,2,22,-0.9,492.0,3.8583333333333343,3
2019,2,23,-2.4,417.0,4.691666666666666,2
2019,2,24,-1.8,339.0,4.983333333333333,1
2019,2,25,-2.8,346.0,6.083333333333335,1
2019,2,26,-2.2,340.0,7.316666666666666,2
2019,2,27,-5.3,482.0,15.499999999999998,11
2019,2,28,-5.7,571.0,5.283333333333332,23
2019,3,1,-3.4,595.0,3.799999999999999,23
2019,3,2,-3.0,567.0,3.579166666666667,13
2019,3,3,-3.0,508.0,2.6999999999999997,6
2019,3,4,-4.4,444.0,3.420833333333333,6
2019,3,5,-3.1,424.0,3.5500000000000003,4
2019,3,6,-3.0,493.0,4.570833333333334,7
2019,3,7,-3.9,484.0,5.583333333333333,6
2019,3,8,-1.2,426.0,3.524999999999999,4
2019,3,9,-3.6,454.0,3.3958333333333326,4
2019,3,10,-2.3,443.0,2.6999999999999993,3
2019,3,11,-3.0,365.0,4.125,2
2019,3,12,-7.4,396.0,4.620833333333333,6
2019,3,13,-3.3,363.0,5.75,4
2019,3,14,-5.0,354.0,8.491666666666665,7
2019,3,15,-4.8,390.0,7.983333333333335,7
2019,3,16,-5.4,443.0,4.7,12
2019,3,17,-6.4,440.0,5.741666666666667,15
2019,3,18,-0.9,374.0,7.045833333333334,2
2019,3,19,-4.7,403.0,11.575000000000001,6
2019,3,20,-2.0,410.0,5.591666666666666,5
2019,3,21,-0.5,373.0,4.883333333333334,2
2019,3,22,-2.0,330.0,6.2,1
2019,3,23,-1.3,318.0,7.183333333333334,1
2019,3,24,-0.3,302.0,10.383333333333333,1
2019,3,25,-1.9,341.0,14.166666666666666,4
2019,3,26,-5.8,359.0,10.429166666666669,4
2019,3,27,-4.0,371.0,10.787500000000001,6
2019,3,28,-3.4,525.0,8.091666666666669,9
2019,3,29,-2.3,520.0,2.920833333333333,6
2019,3,30,-1.7,414.0,3.5291666666666663,3
2019,3,31,-4.3,419.0,7.8500000000000005,9
2019,4,1,-3.8,421.0,5.558333333333334,6
2019,4,2,-4.6,386.0,3.3666666666666667,6
2019,4,3,-5.9,434.0,6.395833333333333,10
2019,4,4,-6.2,498.0,4.845833333333332,10
2019,4,5,-3.3,523.0,3.0875000000000004,12
2019,4,6,-2.2,527.0,2.0500000000000003,7
2019,4,7,-3.3,434.0,3.029166666666667,4
2019,4,8,-4.9,458.0,6.699999999999999,11
2019,4,9,-3.3,430.0,6.362500000000002,9
2019,4,10,-5.3,459.0,5.4750000000000005,14
2019,4,11,-2.6,448.0,3.433333333333333,6
2019,4,12,-3.3,445.0,3.829166666666666,7
2019,4,13,-2.2,455.0,4.3,7
2019,4,14,-1.3,384.0,5.783333333333334,4
2019,4,15,-5.8,358.0,11.804166666666667,6
2019,4,16,-2.5,388.0,6.125,5
2019,4,17,-3.5,359.0,5.320833333333334,3
2019,4,18,-2.3,330.0,6.147826086956523,2
2019,4,19,-3.8,338.0,9.845833333333333,4
2019,4,20,-2.7,347.0,7.533333333333332,4
2019,4,21,-1.9,351.0,6.345833333333334,3
2019,4,22,-1.6,393.0,5.616666666666668,3
2019,4,23,-6.4,390.0,7.408333333333332,7
2019,4,24,-3.9,425.0,6.125,6
2019,4,25,-3.4,418.0,7.295833333333333,4
2019,4,26,-3.6,395.0,4.5125,3
2019,4,27,-3.5,381.0,6.054166666666666,5
2019,4,28,-2.7,376.0,8.883333333333333,4
2019,4,29,-3.2,390.0,5.358333333333332,4
2019,4,30,-3.5,326.0,6.391666666666667,4
2019,5,1,-4.6,476.0,8.079166666666666,11
2019,5,2,-3.1,569.0,2.6875,11
2019,5,3,-3.6,466.0,5.2875000000000005,7
2019,5,4,-4.2,505.0,3.870833333333334,8
2019,5,5,-1.5,479.0,2.195833333333333,3
2019,5,6,-3.3,384.0,4.625,4
2019,5,7,-2.3,365.0,6.462500000000001,4
2019,5,8,-0.6,341.0,10.34166666666667,2
2019,5,9,-4.4,379.0,11.191666666666668,6
2019,5,10,-6.2,380.0,7.283333333333334,7
2019,5,11,-9.9,364.0,7.741666666666666,24
2019,5,12,-5.1,354.0,2.9291666666666667,4
2019,5,13,-5.0,393.0,6.599999999999999,6
2019,5,14,-12.7,556.0,4.6833333333333345,32
2019,5,15,3.8,476.0,6.816666666666666,5
2019,5,16,-3.1,476.0,4.5875,7
2019,5,17,-1.0,480.0,5.116666666666666,4
2019,5,18,-3.7,421.0,3.2666666666666675,4
2019,5,19,-2.7,399.0,4.604166666666667,2
2019,5,20,-4.8,399.0,7.258333333333333,5
2019,5,21,-1.4,414.0,3.420833333333333,3
2019,5,22,-1.7,389.0,8.4625,4
2019,5,23,-5.1,357.0,9.016666666666667,4
2019,5,24,-2.4,354.0,7.045833333333333,4
2019,5,25,-1.6,343.0,9.966666666666667,3
2019,5,26,-1.3,352.0,6.245833333333334,4
2019,5,27,-6.7,372.0,9.870833333333334,8
2019,5,28,-5.7,422.0,8.158333333333333,7
2019,5,29,-5.4,562.0,5.2875000000000005,13
2019,5,30,-3.5,547.0,3.7041666666666657,7
2019,5,31,-1.9,503.0,2.5291666666666663,4
2019,6,1,-2.6,377.0,3.016666666666666,3
2019,6,2,-2.5,340.0,5.5125,3
2019,6,3,-2.2,328.0,9.999999999999998,3
2019,6,4,-6.9,344.0,8.488235294117647,6
2019,6,5,-2.9,344.0,5.820833333333333,4
2019,6,6,-1.5,326.0,5.050000000000001,2
2019,6,7,-2.7,310.0,8.233333333333333,4
2019,6,8,-15.2,397.0,20.237499999999997,20
2019,6,9,-4.0,463.0,4.504166666666667,6
2019,6,10,-2.3,367.0,3.9874999999999994,2
2019,6,11,-3.2,340.0,5.724999999999999,2
2019,6,12,-2.3,361.0,10.504166666666665,3
2019,6,13,-5.2,477.0,6.170833333333332,9
2019,6,14,-2.4,472.0,5.616666666666666,6
2019,6,15,-2.6,425.0,5.679166666666666,3
2019,6,16,-1.9,370.0,3.3416666666666655,4
